file,arch,label,build target (valid if label is build_dir)
drivers/net/ethernet/pensando/ionic/ionic_phc.c,arm,cant_build,
drivers/net/ethernet/pensando/ionic/ionic_rx_filter.c,arm,cant_build,
drivers/net/ethernet/pensando/ionic/ionic_stats.c,arm,cant_build,
drivers/net/ethernet/pensando/ionic/ionic_txrx.c,arm,cant_build,
drivers/net/ethernet/renesas/ravb_main.c,arm,builds,
drivers/net/ethernet/stmicro/stmmac/dwmac-intel.c,arm,cant_build,
drivers/net/ethernet/ti/am65-cpsw-nuss.c,x86_64,cant_build,
drivers/net/ethernet/ti/am65-cpsw-nuss.c,arm,cant_build,
drivers/net/ethernet/ti/am65-cpsw-switchdev.c,x86_64,cant_build,
drivers/net/ethernet/ti/am65-cpsw-switchdev.c,arm,cant_build,
drivers/net/ethernet/ti/netcp_core.c,x86_64,cant_build,
drivers/net/ethernet/toshiba/spider_net.c,x86_64,cant_build,
drivers/net/ethernet/toshiba/spider_net.c,arm,cant_build,
drivers/net/ethernet/toshiba/tc35815.c,x86_64,cant_build,
drivers/net/ethernet/toshiba/tc35815.c,arm,cant_build,
drivers/net/ethernet/xscale/ixp4xx_eth.c,x86_64,cant_build,
drivers/net/fddi/defza.c,x86_64,cant_build,
drivers/net/fddi/defza.c,arm,cant_build,
drivers/net/hyperv/netvsc_drv.c,arm,cant_build,
drivers/net/hyperv/netvsc.c,arm,cant_build,
drivers/net/ipa/gsi.c,arm,cant_build,
drivers/net/ipa/ipa_data-sc7180.c,arm,cant_build,
drivers/net/ipa/ipa_main.c,arm,cant_build,
drivers/net/ipa/ipa_qmi_msg.c,arm,cant_build,
drivers/net/ipa/ipa_table.c,arm,cant_build,
drivers/net/mdio/mdio-mux-bcm6368.c,arm,builds,
drivers/net/mdio/mdio-thunder.c,arm,cant_build,
drivers/net/vxlan.c,arm,builds,
drivers/net/wireguard/selftest/allowedips.c,x86_64,header,
drivers/net/wireguard/selftest/allowedips.c,arm,header,
drivers/net/wireless/intel/iwlwifi/fw/acpi.c,arm,cant_build,
drivers/net/wireless/rsi/rsi_91x_ps.c,arm,builds,
drivers/net/wwan/wwan_core.c,arm,builds,
drivers/nvme/host/core.c,arm,builds,
drivers/nvme/target/fc.c,arm,builds,
drivers/of/kexec.c,arm,cant_build,
drivers/parport/parport_ip32.c,x86_64,cant_build,
drivers/parport/parport_ip32.c,arm,cant_build,
drivers/pci/controller/dwc/pcie-tegra194-acpi.c,x86_64,cant_build,
drivers/pci/controller/dwc/pcie-tegra194-acpi.c,arm,cant_build,
drivers/pci/controller/dwc/pcie-tegra194.c,x86_64,builds,
drivers/pci/controller/dwc/pcie-tegra194.c,arm,builds,
drivers/pci/controller/pci-hyperv.c,arm,cant_build,
drivers/pci/controller/pci-thunder-ecam.c,x86_64,cant_build,
drivers/pci/controller/pci-thunder-ecam.c,arm,cant_build,
drivers/pci/controller/pci-thunder-pem.c,x86_64,cant_build,
drivers/pci/controller/pci-thunder-pem.c,arm,cant_build,
drivers/pci/controller/pci-xgene.c,x86_64,cant_build,
drivers/pci/controller/pci-xgene.c,arm,cant_build,
drivers/pci/controller/pcie-iproc-msi.c,x86_64,cant_build,
drivers/pci/controller/vmd.c,arm,cant_build,
drivers/pci/hotplug/acpi_pcihp.c,arm,cant_build,
drivers/pci/hotplug/acpiphp_glue.c,arm,cant_build,
drivers/pci/hotplug/cpqphp_nvram.c,x86_64,cant_build,
drivers/pci/hotplug/cpqphp_nvram.c,arm,cant_build,
drivers/pci/hotplug/s390_pci_hpc.c,x86_64,cant_build,
drivers/pci/hotplug/s390_pci_hpc.c,arm,cant_build,
drivers/pci/pci-acpi.c,arm,cant_build,
drivers/pci/xen-pcifront.c,arm,cant_build,
drivers/perf/arm_dsu_pmu.c,x86_64,cant_build,
drivers/perf/arm_dsu_pmu.c,arm,cant_build,
drivers/perf/arm_pmu_platform.c,x86_64,cant_build,
drivers/perf/arm_pmu.c,x86_64,cant_build,
drivers/perf/arm_smmuv3_pmu.c,x86_64,cant_build,
drivers/perf/arm_smmuv3_pmu.c,arm,cant_build,
drivers/perf/arm_spe_pmu.c,x86_64,cant_build,
drivers/perf/arm_spe_pmu.c,arm,cant_build,
drivers/perf/arm-cci.c,x86_64,cant_build,
drivers/perf/arm-ccn.c,x86_64,cant_build,
drivers/perf/arm-cmn.c,arm,cant_build,
drivers/perf/fsl_imx8_ddr_perf.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_ddrc_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_ddrc_pmu.c,arm,cant_build,
drivers/perf/hisilicon/hisi_uncore_hha_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_hha_pmu.c,arm,cant_build,
drivers/perf/hisilicon/hisi_uncore_l3c_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_l3c_pmu.c,arm,cant_build,
drivers/perf/hisilicon/hisi_uncore_pa_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_pa_pmu.c,arm,cant_build,
drivers/perf/hisilicon/hisi_uncore_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_pmu.c,arm,cant_build,
drivers/perf/hisilicon/hisi_uncore_sllc_pmu.c,x86_64,cant_build,
drivers/perf/hisilicon/hisi_uncore_sllc_pmu.c,arm,cant_build,
drivers/perf/qcom_l2_pmu.c,x86_64,cant_build,
drivers/perf/qcom_l2_pmu.c,arm,cant_build,
drivers/perf/qcom_l3_pmu.c,x86_64,cant_build,
drivers/perf/qcom_l3_pmu.c,arm,cant_build,
drivers/perf/thunderx2_pmu.c,x86_64,cant_build,
drivers/perf/thunderx2_pmu.c,arm,cant_build,
drivers/perf/xgene_pmu.c,x86_64,cant_build,
drivers/perf/xgene_pmu.c,arm,cant_build,
drivers/phy/hisilicon/phy-hix5hd2-sata.c,x86_64,cant_build,
drivers/phy/microchip/sparx5_serdes.c,arm,builds,
drivers/phy/ralink/phy-mt7621-pci.c,x86_64,cant_build,
drivers/phy/ralink/phy-mt7621-pci.c,arm,cant_build,
drivers/phy/ti/phy-j721e-wiz.c,x86_64,builds,
drivers/phy/ti/phy-j721e-wiz.c,arm,builds,
drivers/phy/ti/phy-twl4030-usb.c,x86_64,cant_build,
drivers/pinctrl/aspeed/pinctrl-aspeed-g5.c,x86_64,cant_build,
drivers/pinctrl/aspeed/pinctrl-aspeed-g6.c,x86_64,cant_build,
drivers/pinctrl/aspeed/pinctrl-aspeed.c,x86_64,cant_build,
drivers/pinctrl/aspeed/pinmux-aspeed.c,x86_64,cant_build,
drivers/pinctrl/bcm/pinctrl-bcm63xx.c,x86_64,cant_build,
drivers/pinctrl/bcm/pinctrl-bcm63xx.c,arm,cant_build,
drivers/pinctrl/freescale/pinctrl-imx1.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx25.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx27.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx35.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx50.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx51.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx53.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6dl.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6q.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6sl.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6sll.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6sx.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx6ul.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx7d.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx7ulp.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8dxl.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8dxl.c,arm,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8mm.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8mn.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8mp.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8mq.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8qm.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8qm.c,arm,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8qxp.c,x86_64,cant_build,
drivers/pinctrl/freescale/pinctrl-imx8qxp.c,arm,cant_build,
drivers/pinctrl/freescale/pinctrl-vf610.c,x86_64,cant_build,
drivers/pinctrl/intel/pinctrl-intel.c,arm,cant_build,
drivers/pinctrl/mvebu/pinctrl-armada-cp110.c,x86_64,cant_build,
drivers/pinctrl/mvebu/pinctrl-armada-cp110.c,arm,cant_build,
drivers/pinctrl/pinctrl-at91.c,x86_64,cant_build,
drivers/pinctrl/pinctrl-ingenic.c,x86_64,compiler_error,
drivers/pinctrl/pinctrl-ingenic.c,arm,compiler_error,
drivers/pinctrl/pinctrl-k210.c,x86_64,cant_build,
drivers/pinctrl/pinctrl-k210.c,arm,cant_build,
drivers/pinctrl/pinctrl-rockchip.c,x86_64,cant_build,
drivers/pinctrl/pinctrl-single.c,x86_64,compiler_error,
drivers/pinctrl/pinctrl-single.c,arm,compiler_error,
drivers/pinctrl/pinctrl-zynq.c,x86_64,cant_build,
drivers/pinctrl/pinctrl-zynqmp.c,x86_64,cant_build,
drivers/pinctrl/pinctrl-zynqmp.c,arm,cant_build,
drivers/pinctrl/qcom/pinctrl-sc7280.c,x86_64,cant_build,
drivers/pinctrl/qcom/pinctrl-sc8180x.c,x86_64,cant_build,
drivers/pinctrl/qcom/pinctrl-sdx55.c,x86_64,cant_build,
drivers/pinctrl/qcom/pinctrl-sm8350.c,x86_64,cant_build,
drivers/pinctrl/qcom/pinctrl-spmi-gpio.c,x86_64,cant_build,
drivers/pinctrl/ralink/pinctrl-rt2880.c,x86_64,cant_build,
drivers/pinctrl/ralink/pinctrl-rt2880.c,arm,cant_build,
drivers/platform/chrome/chromeos_laptop.c,arm,cant_build,
drivers/platform/chrome/cros_ec_lpc_mec.c,arm,cant_build,
drivers/platform/chrome/wilco_ec/telemetry.c,arm,cant_build,
drivers/platform/mellanox/mlxbf-bootctl.c,x86_64,cant_build,
drivers/platform/mellanox/mlxbf-bootctl.c,arm,cant_build,
drivers/platform/mellanox/mlxbf-tmfifo.c,x86_64,cant_build,
drivers/platform/mellanox/mlxbf-tmfifo.c,arm,cant_build,
drivers/platform/surface/aggregator/controller.c,arm,cant_build,
drivers/platform/surface/surface_aggregator_registry.c,arm,cant_build,
drivers/platform/surface/surface_dtx.c,arm,cant_build,
drivers/platform/surface/surface_platform_profile.c,arm,cant_build,
drivers/platform/surface/surfacepro3_button.c,arm,cant_build,
drivers/platform/x86/adv_swbutton.c,arm,cant_build,
drivers/platform/x86/asus-laptop.c,arm,cant_build,
drivers/platform/x86/asus-wmi.c,arm,cant_build,
drivers/platform/x86/classmate-laptop.c,arm,cant_build,
drivers/platform/x86/dell/alienware-wmi.c,arm,cant_build,
drivers/platform/x86/dell/dell_rbu.c,arm,cant_build,
drivers/platform/x86/dell/dell-smbios-base.c,arm,cant_build,
drivers/platform/x86/dell/dell-smbios-wmi.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-descriptor.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/biosattr-interface.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/enum-attributes.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/int-attributes.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/passobj-attributes.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/passwordattr-interface.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/string-attributes.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi-sysman/sysman.c,arm,cant_build,
drivers/platform/x86/dell/dell-wmi.c,arm,cant_build,
drivers/platform/x86/gigabyte-wmi.c,arm,cant_build,
drivers/platform/x86/gpd-pocket-fan.c,arm,cant_build,
drivers/platform/x86/hp_accel.c,arm,cant_build,
drivers/platform/x86/hp-wireless.c,arm,cant_build,
drivers/platform/x86/hp-wmi.c,arm,cant_build,
drivers/platform/x86/ideapad-laptop.c,arm,cant_build,
drivers/platform/x86/intel_cht_int33fe_microb.c,arm,cant_build,
drivers/platform/x86/intel_cht_int33fe_typec.c,arm,cant_build,
drivers/platform/x86/intel_chtdc_ti_pwrbtn.c,arm,cant_build,
drivers/platform/x86/intel_int0002_vgpio.c,arm,cant_build,
drivers/platform/x86/intel_pmc_core.c,x86_64,builds,
drivers/platform/x86/intel_pmc_core.c,arm,cant_build,
drivers/platform/x86/intel_pmt_class.c,arm,cant_build,
drivers/platform/x86/intel_pmt_crashlog.c,arm,cant_build,
drivers/platform/x86/intel_pmt_telemetry.c,arm,cant_build,
drivers/platform/x86/intel_punit_ipc.c,arm,cant_build,
drivers/platform/x86/intel_speed_select_if/isst_if_mbox_pci.c,arm,cant_build,
drivers/platform/x86/intel-hid.c,arm,cant_build,
drivers/platform/x86/intel-vbtn.c,arm,cant_build,
drivers/platform/x86/intel-wmi-sbl-fw-update.c,arm,cant_build,
drivers/platform/x86/intel-wmi-thunderbolt.c,arm,cant_build,
drivers/platform/x86/lg-laptop.c,arm,cant_build,
drivers/platform/x86/panasonic-laptop.c,arm,cant_build,
drivers/platform/x86/pmc_atom.c,arm,cant_build,
drivers/platform/x86/thinkpad_acpi.c,arm,cant_build,
drivers/platform/x86/touchscreen_dmi.c,arm,cant_build,
drivers/platform/x86/wmi-bmof.c,arm,cant_build,
drivers/platform/x86/wmi.c,arm,cant_build,
drivers/platform/x86/xo15-ebook.c,arm,cant_build,
drivers/power/reset/at91-reset.c,x86_64,cant_build,
drivers/power/reset/hisi-reboot.c,x86_64,cant_build,
drivers/power/reset/vexpress-poweroff.c,x86_64,cant_build,
drivers/power/supply/ab8500_bmdata.c,x86_64,cant_build,
drivers/power/supply/ab8500_btemp.c,x86_64,cant_build,
drivers/power/supply/ab8500_charger.c,x86_64,cant_build,
drivers/power/supply/ab8500_fg.c,x86_64,cant_build,
drivers/power/supply/abx500_chargalg.c,x86_64,cant_build,
drivers/power/supply/cw2015_battery.c,arm,builds,
drivers/power/supply/max8997_charger.c,arm,builds,
drivers/power/supply/pm2301_charger.c,x86_64,cant_build,
drivers/power/supply/s3c_adc_battery.c,x86_64,cant_build,
drivers/power/supply/surface_battery.c,arm,cant_build,
drivers/power/supply/surface_charger.c,arm,cant_build,
drivers/power/supply/tps65217_charger.c,arm,builds,
drivers/power/supply/z2_battery.c,x86_64,cant_build,
drivers/powercap/intel_rapl_common.c,arm,cant_build,
drivers/powercap/intel_rapl_msr.c,arm,cant_build,
drivers/ptp/ptp_kvm_arm.c,x86_64,cant_build,
drivers/ptp/ptp_kvm_common.c,arm,cant_build,
drivers/ptp/ptp_kvm_x86.c,arm,cant_build,
drivers/pwm/pwm-ab8500.c,x86_64,cant_build,
drivers/pwm/pwm-crc.c,arm,cant_build,
drivers/pwm/pwm-jz4740.c,x86_64,cant_build,
drivers/pwm/pwm-jz4740.c,arm,cant_build,
drivers/pwm/pwm-keembay.c,x86_64,cant_build,
drivers/pwm/pwm-keembay.c,arm,cant_build,
drivers/regulator/atc260x-regulator.c,x86_64,cant_build,
drivers/regulator/atc260x-regulator.c,arm,cant_build,
drivers/regulator/bd71815-regulator.c,x86_64,compiler_error,
drivers/regulator/bd71815-regulator.c,arm,compiler_error,
drivers/regulator/bd71828-regulator.c,x86_64,compiler_error,
drivers/regulator/bd71828-regulator.c,arm,compiler_error,
drivers/regulator/bd718x7-regulator.c,x86_64,compiler_error,
drivers/regulator/bd718x7-regulator.c,arm,compiler_error,
drivers/regulator/bd9576-regulator.c,x86_64,cant_build,
drivers/regulator/bd9576-regulator.c,arm,cant_build,
drivers/regulator/fan53555.c,arm,builds,
drivers/regulator/rohm-regulator.c,x86_64,compiler_error,
drivers/regulator/rohm-regulator.c,arm,compiler_error,
drivers/regulator/s2mpa01.c,arm,builds,
drivers/remoteproc/imx_rproc.c,x86_64,cant_build,
drivers/remoteproc/imx_rproc.c,arm,compiler_error,
drivers/remoteproc/keystone_remoteproc.c,x86_64,cant_build,
drivers/remoteproc/omap_remoteproc.c,x86_64,cant_build,
drivers/remoteproc/pru_rproc.c,x86_64,cant_build,
drivers/remoteproc/qcom_q6v5_adsp.c,x86_64,cant_build,
drivers/remoteproc/qcom_q6v5_mss.c,x86_64,cant_build,
drivers/remoteproc/qcom_q6v5_pas.c,x86_64,cant_build,
drivers/remoteproc/qcom_q6v5_wcss.c,x86_64,cant_build,
drivers/remoteproc/qcom_wcnss.c,x86_64,cant_build,
drivers/remoteproc/st_slim_rproc.c,x86_64,cant_build,
drivers/remoteproc/stm32_rproc.c,x86_64,cant_build,
drivers/remoteproc/ti_k3_dsp_remoteproc.c,x86_64,cant_build,
drivers/remoteproc/ti_k3_dsp_remoteproc.c,arm,cant_build,
drivers/remoteproc/ti_k3_r5_remoteproc.c,x86_64,cant_build,
drivers/remoteproc/ti_k3_r5_remoteproc.c,arm,cant_build,
drivers/remoteproc/wkup_m3_rproc.c,x86_64,cant_build,
drivers/rtc/interface.c,arm,builds,
drivers/rtc/rtc-imx-sc.c,x86_64,cant_build,
drivers/rtc/rtc-imxdi.c,x86_64,cant_build,
drivers/s390/block/dasd_devmap.c,x86_64,cant_build,
drivers/s390/block/dasd_devmap.c,arm,cant_build,
drivers/s390/block/dasd_diag.c,x86_64,cant_build,
drivers/s390/block/dasd_diag.c,arm,cant_build,
drivers/s390/block/dasd_eckd.c,x86_64,cant_build,
drivers/s390/block/dasd_eckd.c,arm,cant_build,
drivers/s390/block/dasd_fba.c,x86_64,cant_build,
drivers/s390/block/dasd_fba.c,arm,cant_build,
drivers/s390/block/dasd_genhd.c,x86_64,cant_build,
drivers/s390/block/dasd_genhd.c,arm,cant_build,
drivers/s390/block/dasd.c,x86_64,cant_build,
drivers/s390/block/dasd.c,arm,cant_build,
drivers/s390/char/con3215.c,x86_64,cant_build,
drivers/s390/char/con3215.c,arm,cant_build,
drivers/s390/char/sclp_con.c,x86_64,cant_build,
drivers/s390/char/sclp_con.c,arm,cant_build,
drivers/s390/char/sclp_tty.c,x86_64,cant_build,
drivers/s390/char/sclp_tty.c,arm,cant_build,
drivers/s390/char/sclp_vt220.c,x86_64,cant_build,
drivers/s390/char/sclp_vt220.c,arm,cant_build,
drivers/s390/char/sclp.c,x86_64,cant_build,
drivers/s390/char/sclp.c,arm,cant_build,
drivers/s390/cio/chp.c,x86_64,cant_build,
drivers/s390/cio/chp.c,arm,cant_build,
drivers/s390/cio/cio_debugfs.c,x86_64,cant_build,
drivers/s390/cio/cio_debugfs.c,arm,cant_build,
drivers/s390/cio/cio_inject.c,x86_64,cant_build,
drivers/s390/cio/cio_inject.c,arm,cant_build,
drivers/s390/cio/css.c,x86_64,cant_build,
drivers/s390/cio/css.c,arm,cant_build,
drivers/s390/cio/device.c,x86_64,cant_build,
drivers/s390/cio/device.c,arm,cant_build,
drivers/s390/cio/ioasm.c,x86_64,cant_build,
drivers/s390/cio/ioasm.c,arm,cant_build,
drivers/s390/cio/qdio_main.c,x86_64,cant_build,
drivers/s390/cio/qdio_main.c,arm,cant_build,
drivers/s390/cio/qdio_setup.c,x86_64,cant_build,
drivers/s390/cio/qdio_setup.c,arm,cant_build,
drivers/s390/cio/vfio_ccw_cp.c,x86_64,cant_build,
drivers/s390/cio/vfio_ccw_cp.c,arm,cant_build,
drivers/s390/cio/vfio_ccw_drv.c,x86_64,cant_build,
drivers/s390/cio/vfio_ccw_drv.c,arm,cant_build,
drivers/s390/cio/vfio_ccw_fsm.c,x86_64,cant_build,
drivers/s390/cio/vfio_ccw_fsm.c,arm,cant_build,
drivers/s390/cio/vfio_ccw_ops.c,x86_64,cant_build,
drivers/s390/cio/vfio_ccw_ops.c,arm,cant_build,
drivers/s390/crypto/ap_queue.c,x86_64,cant_build,
drivers/s390/crypto/ap_queue.c,arm,cant_build,
drivers/s390/crypto/vfio_ap_ops.c,x86_64,cant_build,
drivers/s390/crypto/vfio_ap_ops.c,arm,cant_build,
drivers/s390/crypto/zcrypt_card.c,x86_64,cant_build,
drivers/s390/crypto/zcrypt_card.c,arm,cant_build,
drivers/s390/crypto/zcrypt_queue.c,x86_64,cant_build,
drivers/s390/crypto/zcrypt_queue.c,arm,cant_build,
drivers/s390/net/qeth_core_main.c,x86_64,cant_build,
drivers/s390/net/qeth_core_main.c,arm,cant_build,
drivers/s390/net/qeth_l3_main.c,x86_64,cant_build,
drivers/s390/net/qeth_l3_main.c,arm,cant_build,
drivers/s390/scsi/zfcp_aux.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_aux.c,arm,cant_build,
drivers/s390/scsi/zfcp_diag.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_diag.c,arm,cant_build,
drivers/s390/scsi/zfcp_fsf.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_fsf.c,arm,cant_build,
drivers/s390/scsi/zfcp_qdio.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_qdio.c,arm,cant_build,
drivers/s390/scsi/zfcp_sysfs.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_sysfs.c,arm,cant_build,
drivers/s390/scsi/zfcp_unit.c,x86_64,cant_build,
drivers/s390/scsi/zfcp_unit.c,arm,cant_build,
drivers/scsi/53c700.c,arm,cant_build,
drivers/scsi/aha1542.c,x86_64,cant_build,
drivers/scsi/BusLogic.c,arm,cant_build,
drivers/scsi/cxlflash/main.c,x86_64,cant_build,
drivers/scsi/cxlflash/main.c,arm,cant_build,
drivers/scsi/cxlflash/superpipe.c,x86_64,cant_build,
drivers/scsi/cxlflash/superpipe.c,arm,cant_build,
drivers/scsi/cxlflash/vlun.c,x86_64,cant_build,
drivers/scsi/cxlflash/vlun.c,arm,cant_build,
drivers/scsi/device_handler/scsi_dh_alua.c,arm,builds,
drivers/scsi/FlashPoint.c,x86_64,header,
drivers/scsi/FlashPoint.c,arm,cant_build,
drivers/scsi/fnic/fnic_debugfs.c,arm,cant_build,
drivers/scsi/fnic/fnic_fcs.c,arm,cant_build,
drivers/scsi/fnic/fnic_main.c,arm,cant_build,
drivers/scsi/fnic/fnic_scsi.c,arm,cant_build,
drivers/scsi/fnic/fnic_trace.c,arm,cant_build,
drivers/scsi/hisi_sas/hisi_sas_main.c,arm,builds,
drivers/scsi/hisi_sas/hisi_sas_v1_hw.c,arm,builds,
drivers/scsi/hisi_sas/hisi_sas_v3_hw.c,arm,cant_build,
drivers/scsi/ibmvscsi_tgt/ibmvscsi_tgt.c,x86_64,cant_build,
drivers/scsi/ibmvscsi_tgt/ibmvscsi_tgt.c,arm,cant_build,
drivers/scsi/ibmvscsi/ibmvfc.c,x86_64,cant_build,
drivers/scsi/ibmvscsi/ibmvfc.c,arm,cant_build,
drivers/scsi/ibmvscsi/ibmvscsi.c,x86_64,cant_build,
drivers/scsi/ibmvscsi/ibmvscsi.c,arm,cant_build,
drivers/scsi/isci/host.c,arm,cant_build,
drivers/scsi/isci/phy.c,arm,cant_build,
drivers/scsi/isci/port_config.c,arm,cant_build,
drivers/scsi/isci/port.c,arm,cant_build,
drivers/scsi/isci/remote_device.c,arm,cant_build,
drivers/scsi/isci/remote_node_context.c,arm,cant_build,
drivers/scsi/isci/remote_node_table.c,arm,cant_build,
drivers/scsi/isci/request.c,arm,cant_build,
drivers/scsi/isci/task.c,arm,cant_build,
drivers/scsi/jazz_esp.c,x86_64,cant_build,
drivers/scsi/jazz_esp.c,arm,cant_build,
drivers/scsi/lasi700.c,x86_64,cant_build,
drivers/scsi/lasi700.c,arm,cant_build,
drivers/scsi/libfc/fc_lport.c,arm,builds,
drivers/scsi/mac53c94.c,x86_64,cant_build,
drivers/scsi/mac53c94.c,arm,cant_build,
drivers/scsi/nsp32.c,x86_64,cant_build,
drivers/scsi/scsi_lib.c,arm,builds,
drivers/scsi/sd_zbc.c,arm,builds,
drivers/scsi/sd.c,arm,builds,
drivers/scsi/sim710.c,arm,cant_build,
drivers/scsi/sni_53c710.c,x86_64,cant_build,
drivers/scsi/sni_53c710.c,arm,cant_build,
drivers/scsi/storvsc_drv.c,arm,cant_build,
drivers/scsi/sun3x_esp.c,x86_64,cant_build,
drivers/scsi/sun3x_esp.c,arm,cant_build,
drivers/scsi/ufs/ufs-mediatek.c,x86_64,cant_build,
drivers/scsi/ufs/ufs-qcom.c,x86_64,cant_build,
drivers/scsi/vmw_pvscsi.c,arm,cant_build,
drivers/sh/intc/core.c,x86_64,cant_build,
drivers/sh/intc/core.c,arm,cant_build,
drivers/soc/bcm/raspberrypi-power.c,x86_64,cant_build,
drivers/soc/fsl/qbman/bman_portal.c,x86_64,cant_build,
drivers/soc/fsl/qbman/bman_portal.c,arm,cant_build,
drivers/soc/fsl/qbman/bman.c,x86_64,cant_build,
drivers/soc/fsl/qbman/bman.c,arm,cant_build,
drivers/soc/fsl/qbman/qman_portal.c,x86_64,cant_build,
drivers/soc/fsl/qbman/qman_portal.c,arm,cant_build,
drivers/soc/fsl/qe/gpio.c,x86_64,cant_build,
drivers/soc/fsl/qe/gpio.c,arm,cant_build,
drivers/soc/fsl/rcpm.c,x86_64,cant_build,
drivers/soc/imx/soc-imx.c,x86_64,cant_build,
drivers/soc/qcom/mdt_loader.c,x86_64,cant_build,
drivers/soc/tegra/pmc.c,x86_64,cant_build,
drivers/soc/tegra/regulators-tegra30.c,x86_64,cant_build,
drivers/soc/ti/omap_prm.c,x86_64,cant_build,
drivers/soundwire/cadence_master.c,arm,cant_build,
drivers/soundwire/dmi-quirks.c,arm,cant_build,
drivers/soundwire/generic_bandwidth_allocation.c,arm,cant_build,
drivers/soundwire/intel_init.c,arm,cant_build,
drivers/soundwire/intel.c,arm,cant_build,
drivers/spi/spi-davinci.c,x86_64,cant_build,
drivers/spi/spi-falcon.c,x86_64,cant_build,
drivers/spi/spi-falcon.c,arm,cant_build,
drivers/spi/spi-fsl-espi.c,x86_64,cant_build,
drivers/spi/spi-fsl-espi.c,arm,cant_build,
drivers/spi/spi-omap-uwire.c,x86_64,cant_build,
drivers/spi/spi-pl022.c,x86_64,cant_build,
drivers/spi/spi-qcom-qspi.c,x86_64,cant_build,
drivers/staging/clocking-wizard/clk-xlnx-clock-wizard.c,x86_64,cant_build,
drivers/staging/clocking-wizard/clk-xlnx-clock-wizard.c,arm,cant_build,
drivers/staging/comedi/drivers/tests/comedi_example_test.c,x86_64,cant_build,
drivers/staging/comedi/drivers/tests/comedi_example_test.c,arm,cant_build,
drivers/staging/comedi/drivers/tests/example_test.c,x86_64,cant_build,
drivers/staging/comedi/drivers/tests/example_test.c,arm,cant_build,
drivers/staging/comedi/drivers/tests/ni_routes_test.c,x86_64,cant_build,
drivers/staging/comedi/drivers/tests/ni_routes_test.c,arm,cant_build,
drivers/staging/fsl-dpaa2/ethsw/ethsw.c,x86_64,compiler_error,
drivers/staging/fsl-dpaa2/ethsw/ethsw.c,arm,compiler_error,
drivers/staging/gasket/gasket_page_table.c,arm,cant_build,
drivers/staging/gasket/gasket_sysfs.c,arm,cant_build,
drivers/staging/greybus/camera.c,x86_64,cant_build,
drivers/staging/greybus/camera.c,arm,cant_build,
drivers/staging/media/atomisp/i2c/atomisp-gc0310.c,arm,cant_build,
drivers/staging/media/atomisp/i2c/atomisp-lm3554.c,arm,cant_build,
